jump,run_fire,timestamp_ns,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal
0,1,349031502100,21,11167,9723,29294,27673,6983,14183,5640,4114,0
0,1,349140600300,22,11167,9723,29294,27673,6983,14183,5640,4114,0
0,1,349251415200,56,11167,9723,29294,27673,6983,14183,5640,4114,0
1,0,349360759200,50,11167,9723,29294,27673,6983,14183,5640,4114,0
0,0,349469707100,60,11167,9723,29294,27673,6983,14183,5640,4114,0
0,0,349578139200,116,5410,33161,36326,15018,3749,8767,4869,4790,0
0,0,349687716700,97,5410,33161,36326,15018,3749,8767,4869,4790,0
0,0,349797227000,40,5410,33161,36326,15018,3749,8767,4869,4790,0
0,0,349906017500,59,5410,33161,36326,15018,3749,8767,4869,4790,0
1,0,350015112300,33,5410,33161,36326,15018,3749,8767,4869,4790,0
1,0,350123257600,-14,5410,33161,36326,15018,3749,8767,4869,4790,0
1,0,350233500800,24,5410,33161,36326,15018,3749,8767,4869,4790,0
0,0,350342370700,56,5410,33161,36326,15018,3749,8767,4869,4790,0
0,0,350450831400,-21,5410,33161,36326,15018,3749,8767,4869,4790,0
0,0,350561053400,56,14061,12710,15769,9052,8016,17786,3134,2156,0
0,0,350670650200,96,14061,12710,15769,9052,8016,17786,3134,2156,0
0,0,350780779400,106,14061,12710,15769,9052,8016,17786,3134,2156,0
0,0,350889423700,39,14061,12710,15769,9052,8016,17786,3134,2156,0
0,0,350999841400,56,14061,12710,15769,9052,8016,17786,3134,2156,0
0,0,351107203200,22,14061,12710,15769,9052,8016,17786,3134,2156,0
0,0,351216843400,-1,14061,12710,15769,9052,8016,17786,3134,2156,0
1,0,351326850000,274,14061,12710,15769,9052,8016,17786,3134,2156,0
1,0,351437383500,-328,14061,12710,15769,9052,8016,17786,3134,2156,0
1,0,351548540800,38,254584,263441,10594,22924,4755,13101,3273,891,0
1,0,351657033800,124,254584,263441,10594,22924,4755,13101,3273,891,0
1,0,351766261300,72,254584,263441,10594,22924,4755,13101,3273,891,0
0,0,351874892200,80,254584,263441,10594,22924,4755,13101,3273,891,0
0,0,351983864000,80,254584,263441,10594,22924,4755,13101,3273,891,0
0,0,352094214900,3,254584,263441,10594,22924,4755,13101,3273,891,0
1,0,352203116700,7,254584,263441,10594,22924,4755,13101,3273,891,0
1,0,352314846200,81,254584,263441,10594,22924,4755,13101,3273,891,0
1,0,352422865400,26,254584,263441,10594,22924,4755,13101,3273,891,0
1,0,352532435600,25,114406,44488,6589,21642,8186,16644,7941,6742,0
1,0,352642809800,74,114406,44488,6589,21642,8186,16644,7941,6742,0
0,0,352753845600,24,114406,44488,6589,21642,8186,16644,7941,6742,0
0,0,352863211200,49,114406,44488,6589,21642,8186,16644,7941,6742,0
0,0,352972361600,75,114406,44488,6589,21642,8186,16644,7941,6742,0
1,0,353082779100,49,114406,44488,6589,21642,8186,16644,7941,6742,0
1,0,353192189700,57,114406,44488,6589,21642,8186,16644,7941,6742,0
0,0,353301159700,428,114406,44488,6589,21642,8186,16644,7941,6742,0
0,0,353409309500,-372,114406,44488,6589,21642,8186,16644,7941,6742,0
0,0,353518722600,-40,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,353627512000,104,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,353735354900,556,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,353845278400,-394,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,353954180600,-51,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,354064224300,140,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,354172258900,82,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,354282576800,48,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,354391837700,72,303258,347818,50661,29068,12263,5463,14917,3720,0
0,0,354499322900,56,1724068,77357,20573,8665,10227,2918,2093,1239,0
1,0,354608629800,36,1724068,77357,20573,8665,10227,2918,2093,1239,0
1,0,354719271400,42,1724068,77357,20573,8665,10227,2918,2093,1239,0
0,0,354829730500,55,1724068,77357,20573,8665,10227,2918,2093,1239,0
0,0,354939803900,52,1724068,77357,20573,8665,10227,2918,2093,1239,0
0,0,355051765800,-21,1724068,77357,20573,8665,10227,2918,2093,1239,0
0,0,355161070500,-4,1724068,77357,20573,8665,10227,2918,2093,1239,0
1,0,355271288200,-45,1724068,77357,20573,8665,10227,2918,2093,1239,0
0,0,355382102400,36,1724068,77357,20573,8665,10227,2918,2093,1239,0
0,0,355491977100,35,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,355602435900,66,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,355712960500,42,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,355823025100,-50,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,355932527100,21,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,356041988800,137,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,356150776900,18,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,356259648900,-265,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,356369509700,112,32438,16966,24712,51138,5490,11691,3893,2058,0
0,0,356479947400,91,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,356589286600,80,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,356697505600,64,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,356806736000,81,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,356916780500,51,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,357026034400,9,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,357135233400,83,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,357246211100,64,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,357356024200,28,261897,150351,48067,62892,16410,12952,1839,1571,0
0,0,357466792600,82,64360,20788,9241,10058,19270,11376,6088,4276,0
0,0,357578974600,82,64360,20788,9241,10058,19270,11376,6088,4276,0
1,0,357688605200,45,64360,20788,9241,10058,19270,11376,6088,4276,0
1,0,357797868000,35,64360,20788,9241,10058,19270,11376,6088,4276,0
0,0,357907429900,124,64360,20788,9241,10058,19270,11376,6088,4276,0
0,0,358017376200,39,64360,20788,9241,10058,19270,11376,6088,4276,0
0,0,358127243700,7,64360,20788,9241,10058,19270,11376,6088,4276,0
0,0,358236595600,37,64360,20788,9241,10058,19270,11376,6088,4276,0
0,0,358346546100,-26,64360,20788,9241,10058,19270,11376,6088,4276,0
0,0,358456343000,-18,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,358564745800,22,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,358675297400,20,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,358783809100,106,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,358894978500,-52,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,359004624100,48,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,359113742100,60,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,359226059200,80,20910,34942,5162,9335,13535,16914,7424,3334,0
1,0,359335591700,2,20910,34942,5162,9335,13535,16914,7424,3334,0
1,0,359445719500,6,20910,34942,5162,9335,13535,16914,7424,3334,0
0,0,359554243400,-25,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,359664188600,-4,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,359772104500,104,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,359883023100,-36,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,359993051400,-1,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,360102172700,17,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,360211387700,32,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,360320759300,34,19112,28852,28567,49776,11836,28656,3452,4028,0
0,0,360430114800,-14,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,360539873700,2,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,360648758400,44,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,360758049700,70,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,360866622300,65,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,360977091800,40,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,361088031900,75,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,361196595800,4,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,361305152600,2,380778,40454,111866,27204,10613,9909,7989,4155,0
0,0,361412584000,16,380778,40454,111866,27204,10613,9909,7989,4155,0
1,0,361523131100,-50,34876,17481,11253,38994,11260,10469,9212,6006,0
1,0,361631651300,100,34876,17481,11253,38994,11260,10469,9212,6006,0
0,0,361740508600,-24,34876,17481,11253,38994,11260,10469,9212,6006,0
0,0,361850777000,93,34876,17481,11253,38994,11260,10469,9212,6006,0
0,0,361961468300,44,34876,17481,11253,38994,11260,10469,9212,6006,0
0,0,362070197600,42,34876,17481,11253,38994,11260,10469,9212,6006,0
1,0,362179290300,41,34876,17481,11253,38994,11260,10469,9212,6006,0
1,0,362288388000,56,34876,17481,11253,38994,11260,10469,9212,6006,0
1,0,362399457400,38,34876,17481,11253,38994,11260,10469,9212,6006,0
0,0,362508823000,87,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,362616502300,87,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,362726100800,25,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,362835171200,65,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,362944829800,83,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,363053597900,83,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,363163517100,105,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,363272747200,-82,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,363382742700,24,63603,90423,3571,60747,17087,9498,13272,5826,0
0,0,363493111900,59,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,363602198100,-33,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,363710979900,130,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,363820896400,42,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,363931081300,48,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,364039169400,40,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,364147796800,4,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,364257220700,9,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,364366884600,25,76248,98771,31446,6380,13477,21207,14022,3228,0
0,0,364476932900,83,1038488,138090,24025,9568,6103,14848,23368,7232,0
0,0,364586323800,50,1038488,138090,24025,9568,6103,14848,23368,7232,0
1,0,364695616600,51,1038488,138090,24025,9568,6103,14848,23368,7232,0
1,0,364805026900,84,1038488,138090,24025,9568,6103,14848,23368,7232,0
1,0,364914348700,-8,1038488,138090,24025,9568,6103,14848,23368,7232,0
0,0,365025645500,43,1038488,138090,24025,9568,6103,14848,23368,7232,0
1,0,365134699700,51,1038488,138090,24025,9568,6103,14848,23368,7232,0
1,0,365244182000,24,1038488,138090,24025,9568,6103,14848,23368,7232,0
1,0,365353541400,-12,1038488,138090,24025,9568,6103,14848,23368,7232,0
0,0,365462672000,18,3601,4540,8244,21219,14680,11006,8076,1260,0
0,0,365575606800,-7,3601,4540,8244,21219,14680,11006,8076,1260,0
1,0,365678436100,22,3601,4540,8244,21219,14680,11006,8076,1260,0
1,0,365788982400,3,3601,4540,8244,21219,14680,11006,8076,1260,0
1,0,365898185900,89,3601,4540,8244,21219,14680,11006,8076,1260,0
1,0,366008201000,50,3601,4540,8244,21219,14680,11006,8076,1260,0
0,0,366117843100,51,3601,4540,8244,21219,14680,11006,8076,1260,0
0,0,366226883300,64,3601,4540,8244,21219,14680,11006,8076,1260,0
0,0,366336342100,96,3601,4540,8244,21219,14680,11006,8076,1260,0
1,0,366444650900,85,69577,22270,15271,2981,9977,8412,3756,1507,0
1,0,366554979700,42,69577,22270,15271,2981,9977,8412,3756,1507,0
1,0,366664131600,50,69577,22270,15271,2981,9977,8412,3756,1507,0
0,0,366774054600,83,69577,22270,15271,2981,9977,8412,3756,1507,0
0,0,366883553400,65,69577,22270,15271,2981,9977,8412,3756,1507,0
0,0,366994256200,58,69577,22270,15271,2981,9977,8412,3756,1507,0
1,0,367104647700,16,69577,22270,15271,2981,9977,8412,3756,1507,0
1,0,367214554000,21,69577,22270,15271,2981,9977,8412,3756,1507,0
1,0,367323682100,65,69577,22270,15271,2981,9977,8412,3756,1507,0
1,0,367432429700,18,94078,7996,5539,6926,3804,6019,2190,1615,0
1,0,367541931800,88,94078,7996,5539,6926,3804,6019,2190,1615,0
1,0,367652083200,34,94078,7996,5539,6926,3804,6019,2190,1615,0
0,0,367762285900,-3,94078,7996,5539,6926,3804,6019,2190,1615,0
0,0,367863848100,3,94078,7996,5539,6926,3804,6019,2190,1615,0
0,0,367972852800,99,94078,7996,5539,6926,3804,6019,2190,1615,0
0,0,368082303100,44,94078,7996,5539,6926,3804,6019,2190,1615,0
1,0,368192966800,29,94078,7996,5539,6926,3804,6019,2190,1615,0
1,0,368302087800,124,94078,7996,5539,6926,3804,6019,2190,1615,0
1,0,368412537700,24,129312,8635,5040,2907,11886,5055,4913,2627,0
1,0,368523881200,323,129312,8635,5040,2907,11886,5055,4913,2627,0
0,0,368632309500,-131,129312,8635,5040,2907,11886,5055,4913,2627,0
1,0,368741308400,11,129312,8635,5040,2907,11886,5055,4913,2627,0
1,0,368850991100,76,129312,8635,5040,2907,11886,5055,4913,2627,0
1,0,368961846600,157,129312,8635,5040,2907,11886,5055,4913,2627,0
1,0,369071742200,-170,129312,8635,5040,2907,11886,5055,4913,2627,0
0,0,369181777600,42,129312,8635,5040,2907,11886,5055,4913,2627,0
0,0,369292904200,132,129312,8635,5040,2907,11886,5055,4913,2627,0
0,0,369402721900,89,248847,44980,26565,7563,6773,6733,8934,1463,0
1,0,369512486500,-1,248847,44980,26565,7563,6773,6733,8934,1463,0
1,0,369620874800,81,248847,44980,26565,7563,6773,6733,8934,1463,0
1,0,369729777200,58,248847,44980,26565,7563,6773,6733,8934,1463,0
1,0,369839646000,-22,248847,44980,26565,7563,6773,6733,8934,1463,0
1,0,369950310300,90,248847,44980,26565,7563,6773,6733,8934,1463,0
0,0,370061039200,56,248847,44980,26565,7563,6773,6733,8934,1463,0
0,0,370169888600,52,248847,44980,26565,7563,6773,6733,8934,1463,0
0,0,370277568400,73,248847,44980,26565,7563,6773,6733,8934,1463,0
0,0,370390627600,64,26494,41795,21967,29372,14975,8280,13475,4696,0
0,0,370500400700,5,26494,41795,21967,29372,14975,8280,13475,4696,0
1,0,370611003800,-25,26494,41795,21967,29372,14975,8280,13475,4696,0
1,0,370720241600,72,26494,41795,21967,29372,14975,8280,13475,4696,0
0,0,370829188800,76,26494,41795,21967,29372,14975,8280,13475,4696,0
0,0,370939325500,21,26494,41795,21967,29372,14975,8280,13475,4696,0
1,0,371049059700,2,26494,41795,21967,29372,14975,8280,13475,4696,0
1,0,371157345000,33,26494,41795,21967,29372,14975,8280,13475,4696,0
1,0,371266073000,-13,26494,41795,21967,29372,14975,8280,13475,4696,0
1,0,371374845300,-22,13234,37407,8026,25074,4254,18401,4138,5120,0
0,0,371485527600,59,13234,37407,8026,25074,4254,18401,4138,5120,0
0,0,371595039600,40,13234,37407,8026,25074,4254,18401,4138,5120,0
0,0,371706959900,409,13234,37407,8026,25074,4254,18401,4138,5120,0
0,0,371810505100,-189,13234,37407,8026,25074,4254,18401,4138,5120,0
0,0,371920764000,-259,13234,37407,8026,25074,4254,18401,4138,5120,0
0,1,372029502600,102,13234,37407,8026,25074,4254,18401,4138,5120,0
0,1,372140532800,105,13234,37407,8026,25074,4254,18401,4138,5120,0
0,1,372251259300,64,13234,37407,8026,25074,4254,18401,4138,5120,0
0,1,372361112500,18,13234,37407,8026,25074,4254,18401,4138,5120,0
0,1,372473053900,-1,191248,19964,3626,1166,1020,804,303,227,0
0,1,372581394900,-21,191248,19964,3626,1166,1020,804,303,227,0
0,1,372691573700,7,191248,19964,3626,1166,1020,804,303,227,0
0,1,372799102700,20,191248,19964,3626,1166,1020,804,303,227,0
0,1,372909686300,67,191248,19964,3626,1166,1020,804,303,227,0
0,1,373021784000,90,191248,19964,3626,1166,1020,804,303,227,0
0,1,373130680700,20,191248,19964,3626,1166,1020,804,303,227,0
0,1,373240508200,130,191248,19964,3626,1166,1020,804,303,227,0
0,1,373350557500,7,191248,19964,3626,1166,1020,804,303,227,0
0,1,373459549600,48,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,373569912700,17,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,373680420100,-42,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,373792306000,87,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,373900109700,87,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,374010948200,58,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,374122376500,57,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,374231549500,40,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,374343122000,29,17718,24314,63841,18162,3817,15485,15510,4430,0
0,1,374451029900,74,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,374561474500,39,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,374672740700,45,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,374780327200,67,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,374889176400,135,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,374996833800,-306,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,375105667200,2,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,375215178200,-203,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,375325528300,229,31972,8165,20765,25773,9599,14123,8830,5483,0
0,1,375435982700,187,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,375544585600,822,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,375656511700,355,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,375764511200,107,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,375873378500,91,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,375982827900,-37,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,376092018200,74,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,376201775100,14,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,376310498500,55,808038,407858,428578,126388,219284,188914,62196,24879,0
0,1,376420249300,84,346338,8177,1057,3394,1871,1866,701,317,0
0,1,376525667400,-33,346338,8177,1057,3394,1871,1866,701,317,0
0,1,376637058900,-19,346338,8177,1057,3394,1871,1866,701,317,0
0,1,376745973100,-17,346338,8177,1057,3394,1871,1866,701,317,0
0,1,376854841200,-13,346338,8177,1057,3394,1871,1866,701,317,0
0,1,376965433100,57,346338,8177,1057,3394,1871,1866,701,317,0
0,1,377075135400,54,346338,8177,1057,3394,1871,1866,701,317,0
0,1,377185842700,-21,346338,8177,1057,3394,1871,1866,701,317,0
0,1,377295704500,43,346338,8177,1057,3394,1871,1866,701,317,0
0,1,377403197700,0,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,377514619100,36,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,377624893000,32,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,377735346800,86,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,377845550600,105,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,377954754100,19,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,378064596500,40,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,378173753200,73,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,378283355500,92,17047,17776,87290,7715,9313,14298,18954,4012,0
0,1,378391747200,81,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,378501210900,-53,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,378609127800,21,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,378719399500,34,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,378828911600,25,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,378938451000,522,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,379050587800,-357,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,379158492200,-145,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,379268730000,96,12204,16027,13819,40938,10382,26734,7222,3536,0
0,1,379379561500,53,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,379489701800,70,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,379601712000,7,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,379711315100,35,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,379821071600,35,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,379930528600,1,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,380040123500,58,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,380150826300,42,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,380259289700,83,555919,99684,36746,13626,5623,5777,3925,1966,0
0,1,380370537800,36,32790,45780,6047,44711,18598,20367,7133,6510,0
0,1,380478878700,83,32790,45780,6047,44711,18598,20367,7133,6510,0
0,1,380588503900,40,32790,45780,6047,44711,18598,20367,7133,6510,0
0,1,380697664900,58,32790,45780,6047,44711,18598,20367,7133,6510,0
1,1,380806397200,37,32790,45780,6047,44711,18598,20367,7133,6510,0
1,1,380915994100,91,32790,45780,6047,44711,18598,20367,7133,6510,0
